Source,Region,Hackerspace,Country,address,City and Region,description,Category,E-mail,Website,Phone,Degree Location,Lat,Long,"Combined Long, Lat",Facebook,Tools,Short blurb (NULL),Fablabs url (NULL),wiki_hackerspaces,Status,Flickr,YouTube,Ustream,Mailinglist,Last Updated,Open to Exchanges?,IRC,Date of founding,Number of members,Wiki,Twitter,GooglePlus,Membership fee,Jabber,Open to Residencies?,City,State or District,"meetup, Eventbrite",Size of rooms,Degree Location
Hackerspaces.org,Europe,Hackerspace.gr,Greece,"Ampatielou 11, 11144, Athens, Greece","Athens, Attica",,Makerspace/Hackerspace,mail@hackerspace.gr,http://hackerspace.gr,,"38˚ 1' 0"", 23˚ 43' 53""",,,,,"3D Printer, CNC, Kitchen, RIPE Atlas, Drill Press, Welder, Soldering Iron",,,https://wiki.hackerspaces.org/Hackerspace.gr,active,,,,,41979,"""No"" is not in the list of possible values (yes, no, maybe) for this property.",irc://irc.freenode.net/hsgr,40441,28,http://hackerspace.gr/wiki,http://twitter.com/hackerspacegr,,20 EUR monthly membership,,"""No"" is not in the list of possible values (yes, no, maybe) for this property.",Athens,Attica,,125mÂ_,"38˚ 1' 0"", 23˚ 43' 53"""
Hackerspaces.org,Europe,GUTSU,Italy,"+39-98100, Messina, Italy","Messina, Sicily",can not be built on top of the pyramid,Makerspace/Hackerspace,info@giovanniraco.com,www.giovanniraco.com,,"38˚ 11' 32"", 15˚ 33' 19""",,,,,,,,https://wiki.hackerspaces.org/GUTSU,active,,,,,40393,,,36739,2,,,,,,,Messina,Sicily,,23mÂ_,"38˚ 11' 32"", 15˚ 33' 19"""
Hackerspaces.org,Europe,P-Space,Greece,"Elassonos 22, 26223, Patras, Greece","Patras, Achaia","Our goal is to promote hacking and tinkering in Greece, promote Open Source (we are strongly affiliated with PLUG after all) and have a good time doing it.",Makerspace/Hackerspace,,http://www.p-space.gr,,"38˚ 15' 19"", 21˚ 44' 42""",,,,https://www.facebook.com/pspace22,,,,https://wiki.hackerspaces.org/P-Space,active,http://www.flickr.com/photos/71309098@N08/sets/,,,http://groups.google.com/group/p-space,41079,,irc://irc.freenode.net/p-space,40527,35,http://wiki.p-space.gr,https://twitter.com/#!/patrasspace,,20 euro (monthly),,,Patras,Achaia,,110 mÂ_,"38˚ 15' 19"", 21˚ 44' 42"""
Hackerspaces.org,Europe,RacÃ_ NÃ_mada,Spain,"Ronda Vall de Ux\xc3\xb3, 125, 03206, Elche, Spain","Elche, Alicante",,Makerspace/Hackerspace,,www.raconomada.com,(0034) 622 433 499,"38˚ 16' 40"", -0˚ 43' 26""",,,,http://www.facebook.com/pages/Elche-Spain/Raco-Nomada-coworking/152107171480876,,,,https://wiki.hackerspaces.org/Rac%C3%B3_N%C3%B2mada,active,,,,,40504,,,40494,20,,@raconomada,,250 â‚¬ per month complete full-time space.,,,Elche,Alicante,,269 mÂ_,"38˚ 16' 40"", -0˚ 43' 26"""
Hackerspaces.org,Europe,Makerspace IZMIR,Turkey,"IZMIR, Turkey","IZMIR, TR",,Makerspace/Hackerspace,,http://www.makerspaceizmir.com,,"38˚ 24' 5"", 27˚ 6' 10""",,,,http://www.facebook.com/makerspaceizmir,,,,https://wiki.hackerspaces.org/Makerspace_IZMIR,building,,,,,41654,yes,,41244,10,,https://twitter.com/makerspaceizmir,,Free,,maybe,IZMIR,TR,,2 Rooms in 40m2,"38˚ 24' 5"", 27˚ 6' 10"""
Hackerspaces.org,Europe,Ä°zmir Hackerspace,Turkey,"Kaz\xc4\xb1m Dirik Mah. 156 sok. No:21 Bornova/\xc4\xb0zmir, IZMIR, Turkey","IZMIR, Bornova",,Makerspace/Hackerspace,iletisim@izmirhs.org,http://izmirhs.org,,"38˚ 27' 44"", 27˚ 12' 55""",,,,http://facebook.com/izmirhackerspace,,,,https://wiki.hackerspaces.org/%C4%B0zmir_Hackerspace,active,,,,https://groups.google.com/forum/#!forum/izmirhs,42014,,,41215,10,,http://twitter.com/izmirhs,,"Members: 30 TRY
Students: 20 TR",,,IZMIR,Bornova,,40mÂ_ (25+15mÂ_),"38˚ 27' 44"", 27˚ 12' 55"""
Hackerspaces.org,Europe,HackerSchool @ IST,Portugal,"Rua Rovisco Pais, n\xc2\xba1, Lisbon-1049-001, Lisbon, Portugal","Lisbon, ",All you need to join is the will to learn and create.,Makerspace/Hackerspace,,http://hackerschool.io,,"38˚ 44' 14"", -9˚ 8' 18""",,,,http://www.facebook.com/hackerschoolist,,,,https://wiki.hackerspaces.org/HackerSchool_@_IST,active,,,,,42255,,,41054,30,,http://twitter.com/HackerSchoolIST,,â‚¬15 or â‚¬25,,no,Lisbon,,http://hackerschool.eventbrite.pt,,"38˚ 44' 14"", -9˚ 8' 18"""
Hackerspaces.org,Europe,AltLab - AudiÃªncia Zero,Portugal,"Praceta Domingos Rodrigues, n\xc2\xba2, Figo Maduro, 2685-327 Prior Velho, Lisbon, Portugal","Lisbon, Lisbon","In February 2009, a group of interested individuals, under the umbrella of AudiÃªncia Zero, joined efforts to create AltLab with the following objectives: Build stronger community ties by gathering disperse cells of researchers, artists, and DIYers around a common and open platform; Provide a shared physical space for experimentation, testing, and development of new objects and concepts (ranging from robotics to software to art to conceptual research); Share knowledge, support collaborative work, and collectively push the boundaries of DIY creativity; Establish partnerships and synergies within and across the borders with other collectives that share similar goals and ideals. To achieve these goals AltLab:",Makerspace/Hackerspace,altlab.org@gmail.com,http://www.altlab.org,,"38˚ 47' 8"", -9˚ 7' 50""",,,,,,,,https://wiki.hackerspaces.org/AltLab_-_Audi%C3%AAncia_Zero,active,http://www.flickr.com/photos/39486517@N05/sets/,,,http://audienciazero.org/mailman/listinfo/altlab_audienciazero.org,41306,,,,35,,http://twitter.com/altLab,,10â‚¬/month,,,Lisbon,Lisbon,,60m2,"38˚ 47' 8"", -9˚ 7' 50"""
Hackerspaces.org,Europe,HackLab CatanZaro,Italy,"viale Isonzo 318, Catanzaro (CZ), CAL-88100, Catanzaro, Italy","Catanzaro, Calabria",Develops Free Software. Works to build a culture of knowledge-sharing.,Makerspace/Hackerspace,info@hacklab.cz,http://hacklab.cz,,"38˚ 50' 58"", 16˚ 36' 23""",,,,http://www.facebook.com/hacklabcz,,,,https://wiki.hackerspaces.org/HackLab_CatanZaro,active,,http://www.youtube.com/user/hacklabcz,,http://ml.ninux.org/mailman/listinfo/hacklabcz,41581,,http://webchat.freenode.net/?channels=hacklabcz,39270,40,,http://twitter.com/#!/HackLabCZ,https://plus.google.com/112293618345121256034,Participation is free. The members may be associated with 20 â‚¬ / year,,,Catanzaro,Calabria,,,"38˚ 50' 58"", 16˚ 36' 23"""
Hackerspaces.org,Europe,MafraLab - Makers Community,Portugal,"Rua Professor Guilherme de Assun\xc3\xa7\xc3\xa3o N\xc2\xba23 R/C Esquerdo, Mafra-2640-528, Mafra, Portugal","Mafra, Lisbon",,Makerspace/Hackerspace,info@mafralab.org,http://www.mafralab.org,,"38˚ 56' 33"", -9˚ 19' 58""",,,,www.facebook.com/MafraLab,"3D Printer, Soldering Iron, Kitchen",,,https://wiki.hackerspaces.org/MafraLab_-_Makers_Community,active,,https://www.youtube.com/channel/UCqP9iY42YsfjP5aYA_SqcOg,,,41618,no,,41498,15,,,https://plus.google.com/u/0/+MafralabOrg/about,5â‚¬ monthly,,no,Mafra,Lisbon,,15mÂ_,"38˚ 56' 33"", -9˚ 19' 58"""
Hackerspaces.org,Europe,Makers VLC,Spain,"Calle Serpis 3 (Workether), 46021, Valencia, Spain","Valencia, Valencia",Makers VLC is an open community for the exploration and prototyping of new technologies. â€“ Join us today to prototype the future â€“,Makerspace/Hackerspace,makersvlc@gmail.com,https://www.facebook.com/MakersVLC,,,,,,https://www.facebook.com/MakersVLC,,,,https://wiki.hackerspaces.org/Makers_VLC,building,,,,,41274,,,41269,"7, and counting.",,https://twitter.com/MakersVLC,,30â‚¬/month for a full-time membership,,,Valencia,Valencia,,20m2,"39.3002\xc2\xbaN, -1.054\xc2\xbaE., 39.3002\xc2\xbaN, -1.054\xc2\xbaE."
Hackerspaces.org,Europe,Calabrian Hackers,Italy,"Cosenza, Italy","Cosenza, Calabria",,Makerspace/Hackerspace,,,,"39˚ 17' 45"", 16˚ 15' 21""",,,,,,,,https://wiki.hackerspaces.org/Calabrian_Hackers,building,,,,,40158,,,,,,,,0 USD,,,Cosenza,Calabria,,,"39˚ 17' 45"", 16˚ 15' 21"""
Hackerspaces.org,Europe,Verdebinario,Italy,"Via V. Accattatis 4, 87100, Cosenza, Italy","Cosenza, Calabria",,Makerspace/Hackerspace,info@verdebinario.org,http://www.verdebinario.org,,"39˚ 18' 32"", 16˚ 14' 24""",,,,https://www.facebook.com/verdebinario,"Soldering Iron, Air Compressor, Arcade, ",,,https://wiki.hackerspaces.org/Verdebinario,active,http://www.flickr.com/photos/verdebinario,http://www.youtube.com/user/verdebinario,,,42203,yes,,37609,100,,https://twitter.com/#!/verdebinario,,"10 EU, year quote, cashÂ :)",,maybe,Cosenza,Calabria,,150 mÂ_,"39˚ 18' 32"", 16˚ 14' 24"""
Hackerspaces.org,Europe,Hacklab Cosenza,Italy,"C/o dip Fisica, via Bucci, Rende (CS) ITALY, 87036, Cosenza, Italy","Cosenza, Calabria",,Makerspace/Hackerspace,info@hlcs.it,http://hlcs.it,,"39˚ 21' 40"", 16˚ 13' 34""",,,,https://www.facebook.com/HackLabCS?fref=ts,"3D Printer, Soldering Iron",,,https://wiki.hackerspaces.org/Hacklab_Cosenza,active,,www.youtube.com/user/HacklabCS,,https://www.autistici.org/mailman/listinfo/hacklab-cosenza,42031,,,38596,50,,https://twitter.com/HacklabCS,https://plus.google.com/u/0/115801608663127934356/posts,"Partecipation is free.
Mambers can associate, if they want, with 10 euros/year",,,Cosenza,Calabria,,30m^2,"39˚ 21' 40"", 16˚ 13' 34"""
Hackerspaces.org,Europe,Hackerspace valencia,Spain,"Rodrigo de Perteg\xc3\xa1s 13 - 17, Valencia, Spain","Valencia, Valencia",,Makerspace/Hackerspace,hackerspacevlc@gmail.com,http://makers.com.es/,,"39˚ 27' 42"", -0˚ 20' 40""",,,,,"Soldering Iron, Kitchen, CNC, Arcade",,,https://wiki.hackerspaces.org/Hackerspace_valencia,active,,,,,41818,yes,,41730,7,,,,20â‚¬/month,,no,Valencia,Valencia,,70 m2,"39˚ 27' 42"", -0˚ 20' 40"""
Hackerspaces.org,Europe,Byte me,Portugal,"Torres Novas, Portugal","Torres Novas, Ribatejo",,Makerspace/Hackerspace,byteme@crazydog.pt,http://hs.crazydog.pt,,"39˚ 28' 43"", -8˚ 32' 18""",,,,https://www.facebook.com/pages/BYTE-ME/156666757762199,,,,https://wiki.hackerspaces.org/Byte_me,building,,,,,40839,,,40591,5,,,,No membership fee at the moment.,,,Torres Novas,Ribatejo,,160 m2,"39˚ 28' 43"", -8˚ 32' 18"""
Hackerspaces.org,Europe,P2P Lab,Greece,"Kougkiou 3A, 45221-, Ioannina, Greece","Ioannina, ",We are constantly on the look-out for co-operation on interesting projects.,Makerspace/Hackerspace,,http://p2plab.org/,,"39˚ 39' 46"", 20˚ 51' 10""",,,,,,,,https://wiki.hackerspaces.org/P2P_Lab,active,,,,,41669,,,41272,,,,,,,,Ioannina,,,,"39˚ 39' 46"", 20˚ 51' 10"""
Hackerspaces.org,China,FlamingoEDA Open Space,China,"Beijing, China","Beijing, Beijing",,Makerspace/Hackerspace,flamingoeda@gmail.com,http://space.flamingoeda.com,,"39˚ 53' 51"", 116˚ 22' 28""",,,,,,,,https://wiki.hackerspaces.org/FlamingoEDA_Open_Space,active,,,,,40588,,,40588,10,,,,$2/hour,,,Beijing,Beijing,,20mÂ_,"39˚ 53' 51"", 116˚ 22' 28"""
Hackerspaces.org,Europe,RWebLAB,Spain,Spain,", Menorca",#NAME?,Makerspace/Hackerspace,,http://sevilleta.es,,"39˚ 53' 8"", 4˚ 16' 5""",,,,,,,,https://wiki.hackerspaces.org/-RWebLAB,building,,,,,39826,,,,3,http://wiki.sevilleta.es,,,,,,,Menorca,,,"39˚ 53' 8"", 4˚ 16' 5"""
Hackerspaces.org,China,GK Fab,China,"Beijing, China","Beijing, Beijing","Due to personal reasons, the establishment of GK Fab comes to a halt. 
If you want to visit a hackrspace in Beijing, China, Please visit Beijing Maxpace. This places was called FlamingoEDA's Open Space before, if you ever heard of it.
If you got any question, please email zhanghaotz@gmail.com.",Makerspace/Hackerspace,zhanghaotz@gmail.com,http://chinamakerspaces.org/index.php?title=GK_Fab,,"39˚ 54' 13"", 116˚ 28' 35""",,,,,,,,https://wiki.hackerspaces.org/GK_Fab,building,,,,ChinaMakerspaces@googlegroups.com,40824,,,40731,5,http://chinamakerspaces.org/index.php?title=GK_Fab,,,free,,,Beijing,Beijing,,50~70 mÂ_,"39˚ 54' 13"", 116˚ 28' 35"""
Hackerspaces.org,China,YFF,China,"Beijing, China","Beijing, Beijing",,Makerspace/Hackerspace,,http://www.yuanfenflow.org/,,"39˚ 58' 29"", 116˚ 30' 23""",,,,,,,,https://wiki.hackerspaces.org/YFF,active,,,,,40723,,,40483,"sabalaba, wang tao, barcode",,,,FREE,,,Beijing,Beijing,,128,"39˚ 58' 29"", 116˚ 30' 23"""
Hackerspaces.org,China,Largo City Hackerspace,China,"1201 Weiya  Building, 29 Suzhou St.,Haidian District, Beijing, 100080, Beijing, China","Beijing, Beijing",,Makerspace/Hackerspace,wxh@skynetec.com,http://skynetech.wix.com/lcms,ï_‹86 10 5784 6403,"39˚ 58' 47"", 116˚ 18' 36""",,,,,"3D Printer, Kitchen",,,https://wiki.hackerspaces.org/Largo_City_Hackerspace,active,,,,,42146,yes,,41348,10,,,,0,wxh@jabber.hackerspaces.org,yes,Beijing,Beijing,,50mÂ_,"39˚ 58' 47"", 116˚ 18' 36"""
Hackerspaces.org,China,YFF~HackerLab,China,"Beijing, China","Beijing, Beijing",,Makerspace/Hackerspace,,http://www.yuanfenflow.org/,,"39˚ 59' 0"", 116˚ 29' 46""",,,,,,,,https://wiki.hackerspaces.org/YFF%7EHackerLab,building,,,,,40689,,,40507,,,,,,,,Beijing,Beijing,,,"39˚ 59' 0"", 116˚ 29' 46"""
Hackerspaces.org,Europe,HackCS,Spain,"Castellon de la Plana, Spain","Castellon de la Plana, Castellon",,Makerspace/Hackerspace,,http://hackcs.org,668802329,"39˚ 59' 35"", -0˚ 4' 24""",,,,,"3D Printer, Kitchen, Arcade",,,https://wiki.hackerspaces.org/HackCS,active,,,,,42116,maybe,,40921,7,http://hackcs.org/mediawiki,http://twitter.com/hackcs,,"10â‚¬ Monthly within the university campus UJI and Espaitec (www.espaitec.uji.es).
- laboratories/workshops of 88,80m2
- 2 meeting rooms
- 1 co-working area
- 1 resting room",,,Castellon de la Plana,Castellon,,"88,80 m2","39˚ 59' 35"", -0˚ 4' 24"""
Hackerspaces.org,China,Hackers in Residence Tsinghua,China,"Room 410, Shunde Building, Tsinghua University, Beijing, 100084, Beijing, China","Beijing, Beijing",,Makerspace/Hackerspace,toyhouse.adm@gmail.com,http://toyhouse.cc,,"39˚ 59' 49"", 116˚ 19' 43""",,,,,"3D Printer, 3D Scanner, CNC, Lasercutter, Lathe, Drill Press, Welder, Air Compressor, Soldering Iron",,,https://wiki.hackerspaces.org/Hackers_in_Residence_Tsinghua,planned,,,,,41565,yes,,41579,100,,,,0 ~ Contribution of any form is welcome!,,maybe,Beijing,Beijing,,600 m^2,"39˚ 59' 49"", 116˚ 19' 43"""
Hackerspaces.org,China,Tsinghua i.Center,China,"\xe5\x8c\x97\xe4\xba\xac\xe5\xb8\x82\xe6\xb5\xb7\xe6\xb7\x80\xe5\x8c\xba\xe6\xb8\x85\xe5\x8d\x8e\xe5\xa4\xa7\xe5\xad\xa6\xe5\x9f\xba\xe7\xa1\x80\xe5\xb7\xa5\xe4\xb8\x9a\xe8\xae\xad\xe7\xbb\x83\xe4\xb8\xad\xe5\xbf\x83, 100084, Beijing, China","Beijing, ",,Makerspace/Hackerspace,tsinghua.i.center@gmail.com,http://www.xlzx.tsinghua.edu.cn,,"39˚ 59' 49"", 116˚ 19' 43""",,,,,"3D Printer, 3D Scanner, CNC, Lasercutter, Lathe, Drill Press, Welder, Air Compressor, Portable Bandsaw, Soldering Iron, Hot Air Rework Station, Sewing Machine, Serger",,,https://wiki.hackerspaces.org/Tsinghua_i.Center,active,,,,,42242,yes,,8280,300,166.111.198.38/mediawiki,,,,,yes,Beijing,,,16000 mÂ_,"39˚ 59' 49"", 116˚ 19' 43"""
Hackerspaces.org,Europe,XDA,Portugal,"Coimbra, Portugal","Coimbra, Coimbra",,Makerspace/Hackerspace,xda@audienciazero.org,http://xdatelier.org,,"40˚ 12' 40"", -8˚ 25' 45""",,,,,,,,https://wiki.hackerspaces.org/XDA,active,,,,http://audienciazero.org/mailman/listinfo/xda_audienciazero.org,40150,,,40057,15,,,,10Eur,,,Coimbra,Coimbra,,50m2,"40˚ 12' 40"", -8˚ 25' 45"""
Hackerspaces.org,Europe,Hacklab-Cvl,Portugal,"Covilha, Portugal","Covilha, Covilha",,Makerspace/Hackerspace,hacklab.covilha@gmail.com,http://hacklab.it.ubi.pt,,"40˚ 16' 37"", -7˚ 30' 34""",,,,,,,,https://wiki.hackerspaces.org/Hacklab-Cvl,active,,,,,42086,,,40806,<20,hacklab.it.ubi.pt/wiki,,,,,,Covilha,Covilha,,,"40˚ 16' 37"", -7˚ 30' 34"""
Hackerspaces.org,Europe,KLUG.gr (Kozani Linux User's Group,Greece,"Kozani, Paulou Charisi 23, 50 100, Kozani, Greece","Kozani, West Macedonia",,Makerspace/Hackerspace,[[Email::info[at]klug.gr]],http://klug.gr,,"40˚ 18' 4"", 21˚ 47' 8""",,,,,,,,https://wiki.hackerspaces.org/KLUG.gr_(Kozani_Linux_User%27s_Group,active,,,,,40138,,,40087,30,,,,Membership fee: 20 Euro/yearly.,,,Kozani,West Macedonia,,1 room (100 mÂ_),"40˚ 18' 4"", 21˚ 47' 8"""
Hackerspaces.org,Europe,MADfab,Spain,"Calle Martin Martinez 1, 28002, Madrid, Spain","Madrid, Madrid",,Makerspace/Hackerspace,hola@madfab.es,http://madfab.es/,,"40˚ 26' 47"", -3˚ 40' 21""",,,,https://www.facebook.com/madfab.es,,,,https://wiki.hackerspaces.org/MADfab,active,,,,,41925,,,40144,<20,,https://twitter.com/madfab_es,,,,,Madrid,Madrid,,,"40˚ 26' 47"", -3˚ 40' 21"""
Hackerspaces.org,Europe,ÃÅgueda Living Lab,Portugal,"\xc3\x81gueda, Portugal","ÃÅgueda, Aveiro",,Makerspace/Hackerspace,,http://all.cm-agueda.pt/,,"40˚ 34' 22"", -8˚ 26' 39""",,,,https://www.facebook.com/AguedaLivingLab,,,,https://wiki.hackerspaces.org/%C3%81gueda_Living_Lab,active,,,,,42054,yes,,41214,280,,,,0,,,ÃÅgueda,Aveiro,,,"40˚ 34' 22"", -8˚ 26' 39"""
Hackerspaces.org,Europe,Thessaloniki GNU-Linux Lab Hackerspace,Greece,"Egnatias 98 str., 55535, Thessaloniki, Greece","Thessaloniki, Central Macedonia",,Makerspace/Hackerspace,,http://www.gnugr.org,3.0231E+11,"40˚ 35' 46"", 22˚ 59' 8""",,,,,,,,https://wiki.hackerspaces.org/Thessaloniki_GNU-Linux_Lab_Hackerspace,active,,,,,41395,,,39223,60,,http://twitter.com/thesslinuxlab,,free,,,Thessaloniki,Central Macedonia,,140 mÂ_,"40˚ 35' 46"", 22˚ 59' 8"""
Hackerspaces.org,Europe,Tech Ministry,Greece,"Olimpou 46, 54630, Thessaloniki, Greece","Thessaloniki, ",,Makerspace/Hackerspace,,http://www.techministry.gr/,,"40˚ 38' 24"", 22˚ 56' 32""",,,,https://www.facebook.com/thetechministry,"CNC, 3D Printer, 3D Printer, Soldering Iron",,,https://wiki.hackerspaces.org/Tech_Ministry,active,,,,we@techministry.gr,42138,,,42138,,wiki.techministry.gr,https://twitter.com/thetechministry,https://plus.google.com/u/0/communities/103121422340760560678,,,,Thessaloniki,,,180 m2,"40˚ 38' 24"", 22˚ 56' 32"""
Hackerspaces.org,Europe,Hack'Aveiro,Portugal,"Aveiro, Portugal","Aveiro, Aveiro",Meeting weekly at Wednesdays. Two projects accomplished. Looking now for own lab.,Makerspace/Hackerspace,hackaveiro@gmail.com,http://www.hackaveiro.org,,"40˚ 38' 30"", -8˚ 39' 12""",,,,,,,,https://wiki.hackerspaces.org/Hack%27Aveiro,active,,,,make_hack_art_in_av@googlegroups.com,42174,yes,irc://irc.freenode.org/#Hackaveiro,41864,20,,,https://plus.google.com/u/0/communities/108284897457169230355,"â‚¬15 membership entrance fee
â‚¬5 montly fee payable quarterly (â‚¬15)
Unemployed and students can ask for special conditions.",,,Aveiro,Aveiro,,,"40˚ 38' 30"", -8˚ 39' 12"""
Hackerspaces.org,Europe,Monachers,Italy,"Le Monacelle, Via Riscatto 9, Basilicata-75100, Matera, Italy","Matera, Basilicata",,Makerspace/Hackerspace,monachers@gmail.com,,,"40˚ 40' 2"", 16˚ 36' 39""",,,,facebook.com/Monachers,,,,https://wiki.hackerspaces.org/Monachers,active,,,,,41993,,,41927,,,twitter.com/Monachers,,,,,Matera,Basilicata,,,"40˚ 40' 2"", 16˚ 36' 39"""
Hackerspaces.org,Europe,Anadolu MakerSpace,Turkey,"Istanbul, Turkey","Istanbul, ",,Makerspace/Hackerspace,info@anadolums.com,http://www.anadolums.com,9.05375E+11,"40˚ 55' 46"", 29˚ 18' 21""",,,,,,,,https://wiki.hackerspaces.org/Anadolu_MakerSpace,planned,,,,,41704,yes,,41699,10,,,,free for standard members.,,,Istanbul,,,75mÂ_,"40˚ 55' 46"", 29˚ 18' 21"""
Hackerspaces.org,Europe,IstanbulHS,Turkey,"Egitim Mahallesi. Omerbey sokak. No:19/B Hasanpasa Kadikoy Istanbul, Istanbul, Turkey","Istanbul, Kadikoy",,Makerspace/Hackerspace,root@istanbulhs.org,https://istanbulhs.org/,9.02164E+11,"40˚ 59' 37"", 29˚ 2' 30""",,,,https://www.facebook.com/istanbulhs,,,,https://wiki.hackerspaces.org/IstanbulHS,active,,,,,41399,,irc.freenode.net#istanbulhs,40955,40,,https://twitter.com/istanbulhs,,"50 TRY for members
20 TRY for students",,,Istanbul,Kadikoy,,70mÂ_ + 30mÂ_,"40˚ 59' 37"", 29˚ 2' 30"""
Hackerspaces.org,Europe,Dadabit,Turkey,"Istanbul, Turkey","Istanbul, ","update: 
> Dadabit in Istanbul will probably not happen but guess what?! there seems to be now two founded hackerspaces in Istanbul!!!",Makerspace/Hackerspace,dadabit.ly@attheonehostedbygoogle.com,www.dadabit.com,,"41˚ 0' 18"", 28˚ 58' 37""",,,,,,,,https://wiki.hackerspaces.org/Dadabit,planned,,,,,41312,,,40391,,,,,,,,Istanbul,,,,"41˚ 0' 18"", 28˚ 58' 37"""
